8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1464;|;-74;5;146
8/5/23 5:05 PM;RIGHT_CLICK_BLOCK;GamaraxX;DIM:0;-740;52;1462;|;-74;5;146
8/5/23 5:05 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-721;60;932;|;-72;6;93
8/5/23 5:05 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-721;60;933;|;-72;6;93
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1464;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1464;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1464;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1464;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1465;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1465;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1465;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1465;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1465;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1466;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1466;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1466;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1466;|;-74;5;146
8/5/23 5:05 PM;RIGHT_CLICK_BLOCK;FTL_Space_Warp;DIM:0;-721;60;928;|;-72;6;92
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1466;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1467;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1467;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1467;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1467;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1467;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1468;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1468;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1468;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1468;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1468;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1469;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1469;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1469;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1469;|;-74;5;146
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1469;|;-74;5;146
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1470;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1470;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1470;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1470;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-739;54;1470;|;-73;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-739;54;1470;|;-73;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-739;54;1471;|;-73;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1471;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1471;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1471;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1471;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1471;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1472;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1472;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1473;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1472;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1472;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1473;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1473;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1473;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1473;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1473;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1474;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1474;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;54;1474;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1476;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;54;1476;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;53;1474;|;-74;5;147
8/5/23 5:05 PM;HARVEST_BLOCK;GamaraxX;DIM:0;-740;53;1474;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-740;52;1475;|;-74;5;147
8/5/23 5:05 PM;LEFT_CLICK_BLOCK;GamaraxX;DIM:0;-739;54;1472;|;-73;5;147
